@relation dmTraining

@attribute deviceType {1,2,3,4,5,6}
@attribute textProbability numeric
@attribute tweetsPerDay numeric
@attribute favoritesPerDay numeric
@attribute tweetRatio numeric
@attribute chiSquaredMin numeric
@attribute chiSquaredSec numeric
@attribute entropyHours numeric
@attribute entropyMin numeric
@attribute entropySec numeric
@attribute accountRep numeric
@attribute urlRatio numeric
@attribute hashtagRatio numeric
@attribute mentionRatio numeric
@attribute retweetRatio numeric
@attribute replyRatio numeric
@attribute mobileDevice numeric
@attribute webDevice numeric
@attribute appDevice numeric
@attribute miscDevice numeric
@attribute botDevice numeric
@attribute otherDevice numeric
@attribute class_attr {0,1}

@data
1,0,45.74359,0.094017,0.0625,0,0.610318,0.027794,0.232273,0.739219,0.183273,0.890909,0.509091,0.181818,0.725,0.005,0.24,0.76,0,0,0,0,0
1,0,4.441897,1.86087,0.060937,0.000006,0.221156,0.306304,0.657789,0.94977,0.450855,0.311111,0.244444,0.711111,0.769231,0.112821,0.994872,0,0.005128,0,0,0,0
5,0.57,35.093774,0,0.0625,0,0.006105,0.137821,0.443692,0.850983,0.997319,1,1.21,0,0,0,0,0,0,0,1,0,1
1,0,82.822213,16.310028,0.061562,0.000104,0.737302,0.139201,0.541912,0.929651,0.939301,0.096774,0.064516,0.483871,0.84264,0.071066,0.994924,0,0,0.005076,0,0,0
5,1,280.23918,0.001708,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.02,8.53914,0.240535,0.0625,0,0,0.448422,0.865474,0.960579,0.598993,0.898305,1.350282,1.468927,0.115,0.065,0.12,0.145,0.735,0,0,0,0
1,0,1.668755,1.126013,0.061562,0.000742,0.097919,0.304662,0.808366,0.95569,0.442623,0.175824,0.065934,0.472527,0.538071,0.187817,0.959391,0.040609,0,0,0,0,0
1,0.02,22.928302,0.064151,0.0625,0.998125,0.971283,0.029564,0.381302,0.964901,0.134518,0.875,0,0,0,0,1,0,0,0,0,0,0
1,0.03,12.55446,1.315919,0.0625,0.088346,0.634388,0.354298,0.855108,0.961871,0.756645,0.181818,0,0.590909,0.23,0.385,1,0,0,0,0,0,0
2,0,97.908805,0.556604,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
1,0,82.80631,16.305511,0.061562,0.000104,0.737302,0.139201,0.541912,0.929651,0.939301,0.096774,0.064516,0.483871,0.84264,0.071066,0.994924,0,0,0.005076,0,0,0
1,0.1,10.551127,5.4171,0.0625,0.067098,0.245676,0.114615,0.783926,0.94927,0.843446,0.303867,0.016575,1.044199,0.095,0.65,0.5,0.01,0.01,0.48,0,0,0
1,0,8.581871,16.481287,0.062187,0.083273,0.80344,0.060648,0.700332,0.965719,0.988527,0.254777,0,0.318471,0.211055,0.271357,0.984925,0.005025,0.01005,0,0,0,0
5,0.93,280.734206,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.02,1.602854,0.693352,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
2,0.08,42.842348,0.0771,0.0625,0.980321,0.622361,0.05586,0.5884,0.967377,0.570552,0.487437,1.190955,0.919598,0.005,0.39,0,1,0,0,0,0,0
1,0.1,0.5,4.803571,0.029687,0.900003,0.564113,0.593443,0.899532,0.904564,0.125,0.107692,0.015385,1.446154,0.315789,0.284211,0.968421,0.031579,0,0,0,0,0
5,0.99,10.87072,0,0.0625,0.030376,0.955381,0.30561,0.919332,0.959324,0.996324,0,0,0,0,0,0,0,0,0,1,0,1
1,0.01,3.391371,1.264099,0.0625,0.067098,0.83424,0.302544,0.833699,0.960381,0.619746,0.4,0.071429,2.064286,0.3,0.615,0.725,0.24,0,0,0,0.035,0
1,0.02,2.066451,9.095624,0.0625,0.164949,0.955381,0.479735,0.90407,0.958178,0.263393,0.181818,0.012987,0.272727,0.615,0.08,0.895,0.105,0,0,0,0,0
1,0,22.402182,5.620421,0.062187,0.213265,0.793048,0.263575,0.90334,0.964836,0.505799,0.064327,0,0.935673,0.140704,0.492462,0.844221,0.155779,0,0,0,0,0
1,0,41.834455,34.257066,0.0625,0.717134,0.804605,0.151854,0.758756,0.964059,0.430894,0.589474,0.084211,2.010526,0.525,0.365,1,0,0,0,0,0,0
2,0.01,0.074491,0.375727,0.0625,0.32262,0.027846,0.667739,0.963282,0.970392,0.441667,0.531915,1.617021,1.170213,0.53,0.08,0.6,0.4,0,0,0,0,0
2,0.01,15.73583,5.851215,0.0625,0.052605,0.682104,0.085036,0.566942,0.966786,0.666292,0.04908,0.006135,1.96319,0.185,0.79,0.45,0.55,0,0,0,0,0
1,0,3.962272,1.002967,0.0625,0.804605,0.138222,0.185695,0.801849,0.946128,0.45672,0.489011,0.186813,2.225275,0.09,0.69,1,0,0,0,0,0,0
3,1,214.595604,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,73.771021,12.939714,0.0625,0.006405,0.295399,0.026673,0.551852,0.935567,0.847833,0.138298,0,0.510638,0.53,0.195,0.995,0,0.005,0,0,0,0
5,0.98,9.941074,0,0.0625,0,0.634388,0.305568,0.922041,0.963367,0.326667,0,0,0,0,0,0,0,0,0,1,0,1
3,1,54.639299,0,0.0625,0,0,0.005087,0.38027,0.811111,0.888889,0,0.34,0,0,0,0,0,0.66,0,0.34,0,1
2,0.01,7.786469,0.178295,0.0625,0.457187,0.762183,0.586596,0.952012,0.953295,0.428721,0.769231,2.230769,0.379487,0.025,0.155,0.155,0.205,0.64,0,0,0,0
1,0.02,3.956614,0.992344,0.0625,0.804605,0.138222,0.185695,0.801849,0.946128,0.45672,0.489011,0.186813,2.225275,0.09,0.69,1,0,0,0,0,0,0
5,1,9.731707,0,0.0625,0.005544,0.223189,0.310446,0.921447,0.954976,0.740586,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.681842,0.131402,0.0625,0.670258,0.084992,0.664057,0.963282,0.957093,0.491228,0.594595,2.405405,0.128378,0.26,0.035,0.97,0.01,0.015,0,0,0.005,0
1,0.03,0.000424,0.000424,0.002188,0.889326,0.583369,0.288314,0.437618,0.437618,0.785714,0.857143,0.571429,0,0,0,0.571429,0,0.428571,0,0,0,0
1,0,0.851379,0.185609,0.0625,0.000511,0.34162,0.152374,0.648723,0.940466,0.293976,0.621622,2.216216,0.635135,0.63,0.03,1,0,0,0,0,0,0
1,0.03,24.500705,44.332863,0.0625,0.017072,0.351369,0.282809,0.882926,0.959089,0.33913,0.123596,0.067416,0.932584,0.555,0.325,0.995,0,0.005,0,0,0,0
1,0.01,0.181818,0.454545,0.04,0.157908,0.133628,0.338433,0.718324,0.932928,0.5,0.195876,0.494845,0.948454,0.242188,0.210938,0.992188,0,0.007813,0,0,0,0
1,0.02,9.271277,10.428723,0.062187,0.000253,0.620022,0.299719,0.73579,0.958169,0.875,0.139344,0.008197,0.336066,0.386935,0.291457,1,0,0,0,0,0,0
2,0.11,38.176101,17.773955,0.0625,0,0.804605,0.115521,0.412898,0.922366,0.521419,0.574468,1.914894,1.319149,0.765,0.04,0.08,0.775,0,0.145,0,0,0
1,0,72.205975,37.517296,0.0625,0.751137,0.717134,0,0.438369,0.965154,0.880342,0.088435,0,0.44898,0.265,0.345,0.14,0.86,0,0,0,0,0
1,0,18.37299,2.35627,0.0625,0.783772,0.901939,0.0913,0.727552,0.975763,0.460897,0.296512,0.017442,1.383721,0.14,0.595,0.785,0.215,0,0,0,0,0
1,0.01,39.987505,11.867853,0.0625,0.008525,0.878648,0.034973,0.585054,0.968691,0.701519,0.248619,0,0.701657,0.095,0.75,0.16,0.84,0,0,0,0,0
1,0.04,2.177942,2.105742,0.0625,0.824592,0.209068,0.296675,0.898371,0.968867,0.639331,0.636364,0.727273,0.193939,0.175,0.185,0.67,0.23,0.005,0.095,0,0,0
1,0,24.361768,0.761562,0.0625,0.059461,0.955381,0.116216,0.443806,0.95652,0.300666,0.01,0.01,1.19,0,0.95,1,0,0,0,0,0,0
1,0.02,3.945324,0.060432,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0.04,2.87454,0.391464,0.0625,0.245676,0.295399,0.315271,0.864917,0.961383,0.790558,0.659341,0.428571,1.10989,0.545,0.175,0.245,0.01,0.11,0.635,0,0,0
1,0.01,43.681193,199.082569,0.0625,0.106869,0.081749,0.078593,0.766148,0.961561,0.425332,0.435,0,4.555,0,1,1,0,0,0,0,0,0
3,1,215.306806,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.468182,4.028409,0.061875,0.160369,0.407755,0.472748,0.84991,0.953032,0.36,0.040816,0,0.795918,0.752525,0.207071,0.954545,0.045455,0,0,0,0,0
3,0.9,1.328697,0.120081,0.0625,0.00002,0.55027,0.315986,0.729499,0.955547,0.263158,0.968421,0.084211,0.031579,0.525,0.01,0.43,0.145,0.425,0,0,0,1
1,0.05,29.3125,53.4375,0.0625,0.773066,0.610318,0.357616,0.916399,0.957878,0.4976,0.287234,0.170213,0.558511,0.06,0.47,0.925,0,0,0,0.075,0,0
1,0.02,8.524615,16.647439,0.0625,0.017072,0.115149,0.07256,0.676435,0.960636,0.399146,0.234694,0,0.836735,0.51,0.33,1,0,0,0,0,0,0
3,0.05,0.719503,0.073815,0.0625,0.133326,0.491436,0.65409,0.952446,0.963504,0.401254,0.994872,3.502564,0.164103,0.025,0.015,0.035,0,0.965,0,0,0,0
1,0,1.798246,0.065789,0.0625,0.159296,0.133326,0.401106,0.925257,0.970175,0.812339,0.121212,0.025253,0.808081,0.01,0.455,1,0,0,0,0,0,0
3,1,218.338259,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,53.193203,66.848332,0.0625,0.075584,0.189165,0.074687,0.683047,0.944136,0.762512,0.333333,0.074074,0.185185,0.595,0.11,0.88,0,0.12,0,0,0,0
3,1,217.285479,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,69.049451,75.543956,0.0625,0,0.423975,0.059077,0.278174,0.872552,0.376658,0.458333,0.541667,4.583333,0.88,0.105,1,0,0,0,0,0,0
5,0.99,10.754913,0,0.0625,0.209068,0.34162,0.306168,0.903924,0.956973,0.998817,0,0,0,0,0,0,0,0,0,1,0,1
2,0,24.097368,57.390789,0.0625,0.000042,0.878648,0.104036,0.713299,0.962041,0.514884,0.571429,0.571429,0.8,0.825,0.06,0.705,0.295,0,0,0,0,0
1,0,0.283067,2.834878,0.0625,0.115149,0.773066,0.457455,0.892494,0.95464,0.304207,0.020408,0.030612,1.071429,0.02,0.93,1,0,0,0,0,0,0
3,0.17,8.226576,0.866269,0.0625,0.423975,0.886705,0.238664,0.901002,0.963367,0.60954,0.269231,0.530769,0.861538,0.35,0.275,0.485,0.065,0,0.43,0,0.02,0
2,0.01,74.749288,77.944444,0.0625,0.000031,0.43492,0.010169,0.173359,0.944268,0.759099,0.344828,0,1.206897,0.71,0.235,0.135,0.865,0,0,0,0,0
5,1,280.489471,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0.02,3.39366,1.288704,0.0625,0.067098,0.83424,0.302544,0.833699,0.960381,0.619746,0.4,0.071429,2.064286,0.3,0.615,0.725,0.24,0,0,0,0.035,0
3,1,214.284615,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0.99,278.771119,0.001712,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0,6.504021,6.025469,0.0625,0.562222,0.413163,0.528918,0.95169,0.969059,0.53935,0.453488,0.366279,0.116279,0.14,0.115,0.74,0.005,0.255,0,0,0,0
1,0,8.212418,4.127451,0.0625,0.526524,0.3043,0.450654,0.892573,0.971254,0.494382,0.027586,0.255172,0.303448,0.275,0.17,1,0,0,0,0,0,0
1,0.01,1.873982,0.415221,0.062187,0.378498,0.09001,0.5725,0.944846,0.957847,0.386852,0.270677,0.195489,1.12782,0.331658,0.527638,0.658291,0.331658,0.01005,0,0,0,0
1,0.02,3.918919,2.674775,0.0625,0.099097,0.658348,0.425807,0.892029,0.95424,0.63047,0.128205,0.08547,0.726496,0.415,0.39,0.95,0,0,0.05,0,0,0
1,0,9.811032,7.888662,0.062187,0.10099,0.027053,0.398546,0.942049,0.96942,0.486822,0.138158,0.138158,0.532895,0.236181,0.311558,0.909548,0.045226,0,0.045226,0,0,0
2,0.01,295.380872,133.768938,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
1,0,2.228916,2.116938,0.062187,0.028266,0.607917,0.363812,0.867491,0.948836,0.613419,0.835616,0.547945,1.30137,0.633166,0.155779,0.844221,0,0,0.155779,0,0,0
6,0.01,20.008013,21.830128,0.0625,0.008525,0.34162,0.142458,0.803413,0.959866,0.355761,0.838384,4.515152,1.171717,0.01,0.05,0.265,0.475,0.26,0,0,0,0
1,0,55.694969,81.570231,0.0625,0.022344,0.164949,0.08792,0.592397,0.93427,0.527145,0.542857,0,6.028571,0.475,0.48,1,0,0,0,0,0,0
2,0,15.467824,5.752809,0.0625,0.052605,0.682104,0.085036,0.566942,0.966786,0.666292,0.04908,0.006135,1.96319,0.185,0.79,0.45,0.55,0,0,0,0,0
3,1,217.230011,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.589292,0.190801,0.0625,0.468498,0.351369,0.453661,0.864939,0.955087,0.454359,0.558824,0.125,0.698529,0.32,0.3,0.67,0.145,0.17,0,0.015,0,0
1,0,0.508505,0.41549,0.0625,0.054808,0.586234,0.399391,0.897843,0.960261,0.281955,0.692308,0.316239,0.384615,0.415,0.095,0.96,0,0.04,0,0,0,0
2,0.01,0.397551,0.039251,0.0625,0.646387,0.133326,0.541838,0.966545,0.96876,0.511069,0.788945,1.075377,0.21608,0.005,0.21,0.22,0.145,0.635,0,0,0,0
3,1,214.784185,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,1,278.500857,0.001713,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0.01,0.896429,1.097143,0.0625,0.870307,0.988997,0.510934,0.925291,0.945316,0.507488,0.587786,0.290076,0.458015,0.345,0.12,0.64,0.35,0.01,0,0,0,0
1,0,10.29816,7.104294,0.0625,0.057092,0.32262,0.124923,0.754793,0.95251,0.586957,0.403974,0.119205,0.218543,0.245,0.2,1,0,0,0,0,0,0
1,0.01,48.12,0.36,0.06125,0.04849,0.726347,0.159033,0.75249,0.960152,0.464802,0,0,1.284091,0.102041,0.892857,1,0,0,0,0,0,0
2,0.01,80.380917,2.137491,0.0625,0.106869,0.634388,0.005087,0.488516,0.937988,0.46405,0.458333,0,1.005208,0.04,0.77,0,1,0,0,0,0,0
3,1,214.760989,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,8.416463,0.726195,0.0625,0.148457,0.064461,0.46191,0.931649,0.953106,0.566452,0.644737,0.098684,0.532895,0.24,0.27,0.305,0.695,0,0,0,0,0
1,0.02,3.76629,0.163705,0.0625,0.17076,0.037647,0.318173,0.909407,0.951784,0.910405,0.166667,0.011905,0.755952,0.16,0.495,0.715,0.15,0.015,0,0,0.12,0
2,0.04,294.222081,132.882378,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
5,0.93,278.024571,0.001714,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,1,217.988506,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,2.043526,0.049378,0.0625,0.313374,0.988997,0.499387,0.957192,0.960482,0.383495,0.954774,1.954774,0.035176,0.005,0.005,0.02,0,0.93,0.015,0,0.035,1
1,0,0.277756,0.131816,0.06125,0.073325,0.617774,0.677744,0.952019,0.953509,0.262887,0.011628,0.162791,0.44186,0.561224,0.112245,0.918367,0.081633,0,0,0,0,0
1,0.03,0.128072,2.557568,0.0625,0.658348,0.870307,0.172097,0.732397,0.962437,0.153446,0.055,0,2.06,0,0.98,1,0,0,0,0,0,0
1,0,13.268991,5.819728,0.0625,0.159296,0.052605,0.189956,0.699971,0.956182,0.265125,0.95,1.025,1.275,0.4,0.06,0.385,0.095,0.265,0.12,0,0.135,0
1,0.02,6.250957,0.024365,0.0625,0.526524,0.423975,0.365915,0.91068,0.965285,0.748322,0.319444,0.034722,0.236111,0.28,0.165,0.885,0.005,0,0.11,0,0,0
3,1,216.883288,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0.95,280.669323,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.03,1.623585,0,0.0625,0.598272,0.189165,0.455532,0.943035,0.963073,0.487365,0.995,1.355,0.02,0,0,0,0.005,0.995,0,0,0,0
1,0.02,1.29727,1.558256,0.0625,0.934712,0.693873,0.412145,0.911296,0.951844,0.57362,0.120968,0.040323,1.451613,0.38,0.61,0.95,0.05,0,0,0,0,0
2,0.01,42.916092,0.077011,0.0625,0.980321,0.622361,0.05586,0.5884,0.967377,0.570552,0.487437,1.190955,0.919598,0.005,0.39,0,1,0,0,0,0,0
2,0,152.321871,127.92022,0.061875,0.022045,0.326499,0.113231,0.748844,0.950644,0.78528,0.10828,0,0.324841,0.207071,0.323232,0.479798,0.520202,0,0,0,0,0
1,0.02,7.282051,17.032051,0.0625,0.000001,0.739938,0.221669,0.720447,0.935358,0.729529,0.046667,0.066667,1.086667,0.25,0.585,0.97,0,0,0,0.03,0,0
1,0.02,7.822921,0.215678,0.062187,0.06562,0.749588,0.250585,0.874426,0.94824,0.667361,0.64,0.832,0.592,0.371859,0.110553,0.758794,0.241206,0,0,0,0,0
1,0,25.971631,0.953082,0.0625,0.705554,0.670258,0.111956,0.737538,0.966331,0.424817,0.566176,0.066176,2.992647,0.32,0.34,0.84,0.045,0.105,0,0.01,0,0
2,0,0.66249,0.358124,0.0625,0.023357,0.189165,0.366437,0.89292,0.975315,0.201581,0.135417,0.270833,1.786458,0.04,0.895,0.655,0.345,0,0,0,0,0
3,1,218.090312,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.299883,0.885064,0.061875,0.138977,0.521757,0.378818,0.902178,0.958583,0.228758,0.22695,0.120567,1.432624,0.287879,0.575758,0.585859,0.393939,0.020202,0,0,0,0
2,0,34.407448,20.483023,0.0625,0.061916,0.445993,0.077408,0.784118,0.968523,0.504637,0.695,0.085,0.54,0,0.3,0,1,0,0,0,0,0
1,0,6.152174,12.98913,0.0625,0.081749,0.143265,0.219212,0.861748,0.952261,0.352622,0.265,0.005,0.84,0,0.77,1,0,0,0,0,0,0
3,1,216.956164,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,3.220751,7.675497,0.0625,0.017072,0.783772,0.31756,0.922691,0.962895,0.402247,0.341969,0.393782,0.937824,0.035,0.57,0.965,0.035,0,0,0,0,0
2,0,93.01278,0.559105,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
1,0,0.250164,0.313198,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
2,0,1.338866,0.434302,0.0625,0.216042,0.245676,0.41267,0.84657,0.964899,0.697436,0.041379,0.4,1.027586,0.275,0.41,0.605,0.395,0,0,0,0,0
1,0.05,4.173653,4.745509,0.0625,0.059461,0.189165,0.410386,0.871999,0.952698,0.915825,0.527027,1.743243,0.527027,0.63,0.065,1,0,0,0,0,0,0
3,1,0.062293,0.004639,0.050625,0.570657,0.455244,0.612884,0.944962,0.963302,0.002935,1,1.91358,0.024691,0,0,0,0.04321,0.95679,0,0,0,1
1,0.03,4.493683,2.194363,0.0625,0.81471,0.693873,0.296102,0.789127,0.966149,0.538839,0.119048,0,1.087302,0.37,0.475,1,0,0,0,0,0,0
1,0,12.618483,50.741706,0.0625,0.061916,0.468498,0.157477,0.807311,0.955293,0.81268,0.043796,0,0.868613,0.315,0.49,0.94,0.02,0,0.04,0,0,0
2,0,1.981104,0.691367,0.0625,0.119487,0.693873,0.335505,0.907311,0.961059,0.924715,0.180791,0.19774,0.830508,0.115,0.44,0.7,0.3,0,0,0,0,0
2,0,6.008925,0.370939,0.0625,0.021372,0.514748,0.127174,0.611943,0.94646,0.557214,0.064171,0,0.032086,0.065,0.085,0.81,0.185,0.005,0,0,0,0
2,0.02,0.935438,0.311499,0.0625,0.23051,0.955381,0.323838,0.901791,0.94444,0.632168,0.296552,0.544828,0.765517,0.275,0.235,0.545,0.455,0,0,0,0,0
1,0.01,0.02069,0.066207,0.00625,0.646387,0.934712,0.325493,0.665687,0.683507,0.207547,0.5,0,0.375,0.6,0.05,1,0,0,0,0,0,0
1,0,4.083102,2.698061,0.0625,0.014228,0.967736,0.280968,0.652644,0.919511,0.702703,0.147059,0.176471,0.191176,0.66,0.015,0.96,0.04,0,0,0,0,0
1,0.11,1.039152,0.480424,0.0625,0.209068,0.950671,0.608266,0.904158,0.959816,0.751244,0.265823,0.373418,0.386076,0.21,0.14,0.675,0.225,0.055,0.03,0,0.015,0
1,0.01,0.019108,0.027298,0.0075,0.395455,0.686036,0.279661,0.671927,0.706926,0.222222,0.058824,0.117647,0.764706,0.291667,0.416667,1,0,0,0,0,0,0
3,0.02,0.746534,0.062392,0.0625,0.072657,0.081749,0.62909,0.960148,0.969799,0.397306,0.938776,0.255102,0.071429,0.02,0.005,0.72,0,0.28,0,0,0,0
1,0,6.665973,0.948355,0.060312,0.063109,0.800425,0.321209,0.818224,0.953674,0.475722,0.221429,0.221429,0.685714,0.274611,0.404145,1,0,0,0,0,0,0
1,0.04,0.266309,0.28076,0.0625,0.693873,0.042735,0.343493,0.881858,0.964786,0.376884,0.07362,1.558282,0.343558,0.185,0.13,0.88,0.11,0.005,0,0,0.005,0
1,0,1.09396,1.288591,0.062187,0,0.680105,0.156788,0.566123,0.868905,0.195122,0.134831,0.213483,1.101124,0.552764,0.321608,1,0,0,0,0,0,0
6,0.02,3.442852,0.076197,0.0625,0.001864,0.915971,0.221711,0.784063,0.963861,0.21791,0.966942,0.818182,0.272727,0.395,0.01,0.39,0.115,0.28,0.215,0,0,0
1,0,0.503817,0.641221,0.0625,0.000077,0.977567,0.67177,0.9418,0.954967,0.24337,0.610526,1.347368,0.263158,0.525,0.02,0.685,0.045,0,0.225,0,0.045,0
2,0.09,3.852977,2.274605,0.0625,0.658348,0.479916,0.274472,0.877028,0.96135,0.403186,0.095506,0.005618,0.623596,0.11,0.495,0.585,0.415,0,0,0,0,0
3,0.01,0.560073,0.000457,0.0625,0.059461,0.988997,0.408415,0.959967,0.958785,0.57265,1,0.31,0.1,0,0,0,0.005,0.995,0,0,0,0
1,0,141.145937,1.790216,0.062187,0.000183,0.559596,0.127429,0.583215,0.948795,0.949244,0.117647,0,0.235294,0.829146,0.035176,1,0,0,0,0,0,0
5,0.91,138.00074,0.002221,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0.05,3.17462,0.545553,0.0625,0.34162,0.959791,0.262048,0.83608,0.956562,0.687724,0.325203,0.406504,1.01626,0.385,0.3,0.56,0.435,0.005,0,0,0,0
5,0.97,278.746005,0.001712,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.05,0.283901,1.143621,0.0625,0.209068,0.008131,0.457909,0.849167,0.94242,0.119318,0.063636,0.145455,0.409091,0.45,0.155,0.98,0.02,0,0,0,0,0
3,0.05,0.781853,0.205671,0.0625,0.717134,0.658348,0.672342,0.938378,0.974473,0.417417,0.623711,2.443299,0.613402,0.03,0.235,0.42,0.005,0.575,0,0,0,0
3,0.11,0.681255,0.039224,0.0625,0.391962,0.622361,0.578998,0.952805,0.956386,0.357664,0.989848,0.010152,0.020305,0.015,0.005,0.02,0.01,0.97,0,0,0,0
3,0,1.052196,2.423297,0.061875,0.36584,0.606303,0.403555,0.87573,0.965558,0.252078,0.772727,2.515152,0.060606,0.666667,0.005051,0.848485,0,0.151515,0,0,0,0
1,0.01,19.885776,48.885057,0.062187,0.012538,0.81362,0.268848,0.815706,0.962646,0.822298,0.283582,0.11194,0.462687,0.326633,0.306533,1,0,0,0,0,0,0
1,0.01,1.076023,5.461988,0.0625,0.562222,0.102921,0.621888,0.918176,0.936731,0.271719,0.354839,0.266129,1.459677,0.38,0.385,0.375,0.445,0.15,0,0,0.03,0
3,0,0.536111,0.116667,0.0625,0.610318,0.238006,0.526067,0.966545,0.963235,0.6,1,0.13,0.075,0,0.02,0.005,0,0.995,0,0,0,0
3,0.03,0.53871,0.06129,0.0625,0.83424,0.182866,0.522017,0.947341,0.974256,0.138614,0.868687,1.106061,0.116162,0.01,0.01,0.25,0,0.74,0,0,0.01,0
3,0,0.280091,0.028009,0.0625,0.3043,0.106869,0.375246,0.887207,0.968357,0.154362,0.968254,1.94709,0.116402,0.055,0.04,0.1,0.035,0.865,0,0,0,0
1,0,5.70697,3.066856,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
3,1,213.731023,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,13.676357,0.001401,0.0625,0.670258,0.40249,0.236752,0.859773,0.965395,0.960916,0.464481,0.032787,0.147541,0.085,0.07,0.49,0.51,0,0,0,0,0
1,0.03,5.693966,1.109914,0.0625,0,0.670258,0.017657,0.116466,0.859978,0.043796,0,0,0,1,0,1,0,0,0,0,0,0
1,0.07,0.038168,0.101781,0.0625,0.148457,0.253523,0.327804,0.803416,0.948716,0.107527,0.044118,0.897059,0.676471,0.66,0.125,1,0,0,0,0,0,0
3,1,214.633516,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,3.256328,6.688414,0.0625,0.148457,0.286672,0.414072,0.887444,0.957028,0.613615,0.015267,0.167939,0.931298,0.345,0.545,0.945,0.05,0.005,0,0,0,0
2,0,42.254733,0.001721,0.0625,0.069829,0.189165,0.0344,0.348608,0.973076,0.36,0,0,0,0,0,0,0,0,0,1,0,0
3,1,218.05145,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1.120659,0.030721,0.0625,0.223189,0.445993,0.587433,0.914259,0.969193,0.222222,0.019108,0.261146,0.292994,0.215,0.115,0.88,0.12,0,0,0,0,0
