@relation metaDMTraining

@attribute textProbability numeric
@attribute deviceType {1,2,3,4,5,6}
@attribute isReply {0,1}
@attribute isRetweet {0,1}
@attribute hashtagDensity numeric
@attribute urlDensity numeric
@attribute mentionDensity numeric
@attribute accountRep numeric
@attribute statusesPerDay numeric
@attribute favoritesPerDay numeric
@attribute class_attr {0,1}

@data
0.03,2,0,0,0,0.076923,0.076923,0.476954,9.03691,3.422761,0
0.06,1,0,0,0,0.043478,0,0.378663,16.01131,60.530952,0
0,3,0,0,0,0.0625,0,1,0.202899,0,0
0,1,1,0,0,0,0.090909,0.375,3.526027,2.59863,0
0,1,1,0,0,0,0.125,0.304348,1.220806,0.575217,0
0,1,0,0,0,0,0,0.24671,7.872893,4.660112,0
0.06,4,0,0,0,0.066667,0,0.948571,2.009547,0.102625,0
1,3,0,0,0,0,0,1,217.842278,0,1
0.04,1,0,0,0,0.142857,0,0.297445,1.505335,3.445884,0
0.01,2,1,0,0,0,0.25,0.518747,67.600312,22.138954,0
0,1,1,0,0,0,0.166667,0.533888,45.782609,8.391304,0
0.89,5,0,0,0.117647,0.058824,0,0.975882,138.181079,0.002217,1
0.05,3,0,0,0,0.058824,0,0.60939,0.423215,0.14639,0
0,1,1,0,0,0,0.25,0.589834,1.232527,0.060484,0
0.96,5,0,0,0,0,0,0.930335,10.714176,0,1
0,1,1,0,0,0,0.5,0.529994,16.865125,72.289981,0
0.02,1,0,0,0,0,0,0.84088,73.704797,12.979441,0
0.01,1,1,0,0,0,0.071429,0.160684,2.087253,0.25017,0
0,1,1,0,0,0,0.125,0.720816,55.67511,52.896476,0
1,5,1,0,0,0.125,0.125,0.999945,280.915245,0.001706,1
0.01,1,0,0,0,0,0.066667,0.360313,8.73056,17.304111,0
0,1,0,0,0,0,0,0.930074,19.904795,10.381523,0
0.02,1,0,0,0,0,0,0.768916,53.213836,66.865409,0
0,1,0,0,0.157895,0,0.105263,1,0.975055,0.026053,0
1,3,0,0,0,0,0,1,212.915198,0,1
0.07,3,0,0,0,0.052632,0,0.405063,0.149186,0.001808,0
0,2,0,0,0.05,0.05,0,0.476203,294.6,133.338136,0
0.01,2,1,0,0,0,0.117647,0.264463,8.184545,1.768182,0
0,1,1,0,0,0,0.05,0.930824,20.048712,10.474056,0
0.96,5,1,0,0,0.125,0.125,0.999945,277.127647,0.001717,1
0,1,1,0,0,0,0.125,0.662117,7.292838,3.844968,0
1,3,0,0,0,0,0,1,218.019704,0,1
0.1,1,1,0,0,0.058824,0.117647,0.835593,2.144033,0.925926,0
0.01,2,1,0,0,0,0.037037,0.745371,74.558603,77.685429,0
1,3,0,0,0,0,0,1,215.089511,0,1
0,2,0,0,0.04,0,0,0.68125,98.7125,0.55625,0
0,1,1,0,0,0,0.125,0.685851,0.887715,1.306913,0
0,1,0,0,0.5,0,0,0.279579,8.594059,6.178218,0
0.02,2,1,0,0,0,0.181818,0.594901,8.946886,1.076465,0
0.02,1,0,0,0,0,0.066667,0.809712,72.108576,37.393391,0
0,1,1,0,0,0,0.4,0.809936,72.553292,38.008621,0
0.82,5,1,0,0,0.071429,0.071429,0.999945,279.809687,0.001709,1
0.59,3,0,0,0,0.166667,0,0.297297,0.54979,0.019458,1
0.61,3,0,0,0.153846,0.076923,0,0.206406,0.222686,0.002919,1
0.02,1,1,0,0.071429,0.071429,0.214286,0.522946,7.862345,0.010358,0
0.02,2,1,0,0,0,0.058824,0.808602,29.850202,106.149798,0
0,1,0,0,0,0,0,0.347907,2.473834,9.985779,0
0.01,1,0,0,0,0,0,0.33501,1.408294,1.17757,0
0,3,0,0,0.166667,0.166667,0,0.510476,2.943182,0.767992,0
1,5,0,0,0.083333,0.083333,0,0.975939,138.683824,0.002206,1
0.14,3,0,0,0.181818,0.090909,0,0.938274,10.277816,1.385625,0
0.02,1,1,0,0,0,0.090909,0.365019,4.934396,0.470159,0
0,1,1,0,0.071429,0,0.071429,0.514286,0.281298,0.206595,0
0.03,3,0,0,0,0.0625,0.0625,0.378378,1.701089,0.072357,0
0,1,0,0,0,0.083333,0,0.899345,42.464993,32.84236,0
0.02,1,0,0,0,0.041667,0,0.504913,23.792614,4.110085,0
0,1,1,0,0,0,0.142857,0.553159,13.794198,8.212214,0
0.01,1,1,0,0,0,0.038462,0.804871,71.466035,36.619273,0
1,3,0,0,0,0,0,1,214.814835,0,1
0,1,1,0,0,0,0.5,0.509302,20.457002,2.734995,0
0,3,0,0,0.583333,0.083333,0,0.291815,0.458076,0.056624,0
0,3,0,0,0.083333,0.083333,0,0.641856,4.662757,0.120968,0
0,1,0,0,0,0.142857,0,0.616109,30.361176,1.416087,0
0.25,1,0,0,0.125,0.125,0,0.579793,2.189227,0.145505,1
0,2,0,0,0,0,0,0.325083,2.811296,12.399336,0
0,2,1,0,0,0,0.2,0.2771,49.077027,80.201351,0
1,3,0,0,0,0,0,1,213.584708,0,1
0,1,1,0,0,0,0.2,0.457868,18.241315,6.651985,0
0,3,0,0,0,0.142857,0,0.395939,0.498935,0.148332,0
0.08,1,0,0,0.111111,0.055556,0,0.792053,2.604665,0.647813,0
0,1,0,0,0,0,0,0.55642,7.217264,9.49305,0
0.01,1,0,0,0,0,0,0.601626,17.052451,1.462597,0
1,3,0,0,0,0,0,1,212.964207,0,1
0.04,3,0,0,0,0.058824,0,0.779977,2.135069,0.096267,0
0.06,2,0,0,0.263158,0.052632,0.052632,0.466214,2.944297,8.31565,0
0.02,1,0,0,0,0,0.090909,0.262742,11.25,8.403571,0
0,1,0,0,0,0.333333,0,0.364997,25.379971,2.324868,0
0.03,2,1,0,0,0,0.083333,0.328042,2.176763,0.011618,0
0.05,1,0,0,0,0,0,0.789976,10.240494,5.359316,0
0,3,0,0,0.142857,0.142857,0,0.584906,0.046598,0.002219,0
0.01,2,1,0,0,0,0.5,0.533479,0.851288,1.106557,0
0.01,1,1,0,0,0,0.5,0.453608,3.77327,2.310263,0
1,3,0,0,0,0,0,1,215.182766,0,1
0,1,1,0,0,0,0.071429,0.584054,1.694764,1.055343,0
0,3,0,0,0.538462,0.076923,0,0.557491,1.427189,0.454765,0
0,1,0,0,0,0.333333,0,0.900082,42.4989,32.877695,0
0.01,1,0,0,0,0.055556,0,0.362405,3.806202,9.089147,0
0.02,1,0,0,0,0,0,0.138462,0.045177,0.015059,0
0.02,1,0,0,0.045455,0,0,0.639048,2.151481,2.079157,0
0.06,1,0,0,0,0,0.0625,0.753401,3.395784,2.572792,0
0,1,1,0,0,0,0.25,0.627407,31.173933,7.519944,0
0.01,3,0,0,0.75,0.125,0,0.188259,1.984055,0.048292,0
0.2,1,0,0,0,0.05,0,0.69923,39.874004,11.733207,0
0,1,1,0,0,0,0.142857,0.869817,10.253394,8.290598,0
0,1,1,0,0,0,0.1,0.806597,71.711584,36.907013,0
0.07,6,0,0,0.1,0.1,0,0.598802,13.353927,14.65445,0
0.02,2,0,0,0.333333,0.111111,0.111111,0.47634,293.785987,132.612739,0
0,2,1,0,0,0,0.5,0.691034,2.555466,3.661943,0
0.64,3,0,0,0,0.166667,0,0.270492,1.551198,0.020915,1
0,1,0,0,0,0,0,0.494028,8.513665,0.546251,0
0.9,5,1,0,0,0.125,0.125,0.999945,278.146202,0.001713,1
0.01,1,0,0,0,0,0,0.9,1.147603,0.213288,0
0,2,1,0,0,0,0.125,0.260499,25.160588,13.845491,0
0.01,1,1,0,0,0,0,0.544594,9.573059,1.019507,0
0,2,1,0,0,0,0.277778,0.742524,73.535357,76.466071,0
0,1,0,0,0,0.5,0,0.620961,23.08299,4.167746,0
0.02,1,0,0,0.111111,0,0,0.344444,0.897632,0.38649,0
0.92,5,1,0,0,0.090909,0.090909,0.999945,279.676923,0.001709,1
0,1,1,0,0,0,0.4,0.142857,0.391245,0.509477,0
0.01,2,1,0,0,0,0.166667,0.449871,0.463838,0.105535,0
0.01,2,1,0,0.090909,0,0.818182,0.679245,97.933962,0.556604,0
0,2,0,0,0,0,0,0.304348,42.22739,0.001723,0
0.04,1,1,0,0,0,0.111111,0.37032,4.588474,1.559253,0
0,1,0,0,0,0,0,0.485804,0.962108,0.564417,0
1,3,0,0,0.142857,0.071429,0,0.221893,1.170638,0.101962,1
0.01,1,1,0,0,0,0.181818,0.303448,50.096154,0.423077,0
0,1,0,0,0,0,0,0.615385,15.881701,12.552064,0
0,1,0,0,0,0,0,0.762976,18.272727,2.125631,0
0.94,5,1,0,0,0.090909,0.090909,0.999945,277.117916,0.001717,1
1,5,1,0,0,0.125,0.125,0.999945,278.086857,0.001714,1
0.02,1,1,0,0,0,0.038462,0.587912,25.27305,8.995863,0
0,1,1,0,0,0,0.5,0.366775,4.904393,1.856405,0
0,1,1,0,0,0,0.333333,0.941509,8.521943,16.42364,0
0,2,1,0,0,0,0.066667,0.997727,37.048932,0.262136,0
0,1,1,0,0,0,0.125,0.431772,11.150992,6.455134,0
0.82,5,1,0,0,0.125,0.125,0.999945,277.879429,0.001714,1
0.01,1,0,0,0.333333,0,0,0.376623,0.55597,0.19403,0
0.02,3,0,0,0,0.055556,0,0.824632,13.100767,0.10241,0
1,3,0,0,0,0,0,0.419355,12.587253,0.01011,1
0.01,1,0,0,0.166667,0.083333,0.166667,0.193443,2.383657,2.32964,0
0.01,1,0,0,0,0,0,0.225564,0.044809,0.005464,0
1,3,0,0,0,0,0,1,213.780649,0,1
0.01,3,0,0,0,0.047619,0,0.641261,1.697191,0.566582,0
0.02,1,0,0,0,0.071429,0,0.472779,6.496575,6.494863,0
1,3,0,0,0,0,0,1,213.738318,0,1
0.03,2,0,0,0.363636,0.090909,0,0.402769,0.836861,0.01117,0
0.02,1,0,0,0,0,0,0.352713,3.272917,0.54375,0
1,3,0,0,0,0,0,1,218.370553,0,1
1,3,0,0,0,0,0,1,218.444444,0,1
0,1,1,0,0,0,0.25,0.331904,2.269038,4.949399,0
0,1,0,0,0.2,0,0,0.396645,1.464474,0.113158,0
0.05,1,0,0,0,0,0.277778,0.54893,30.058824,8.235294,0
0,2,0,0,0,0,0,0.846874,13.48361,0.965601,0
0.13,2,0,0,0.266667,0.066667,0.066667,0.47634,293.78811,132.613163,0
0.04,1,0,0,0.1,0,0,0.365751,32.520325,113.325203,0
0,2,0,0,0,0,0,0.564644,2.446133,0.685241,0
1,3,0,0,0,0,0,1,217.667579,0,1
0,1,0,0,0,0.25,0.25,0.692569,55.371942,11.428777,0
0.91,5,1,0,0,0.111111,0.111111,0.999945,278.942955,0.001711,1
1,3,0,0,0,0,0,1,213.486249,0,1
0.03,3,0,0,0.133333,0.066667,0,0.343381,0.992708,0.028125,0
0.01,1,1,0,0,0,0.285714,0.587302,43.932203,0.169492,0
0,1,1,0,0,0,0.052632,0.550459,9.627907,9.44186,0
0.02,1,0,0,0,0.041667,0,0.13198,23,0.063551,0
1,3,0,0,0,0,0,1,214.373077,0,1
1,5,1,0,0,0.142857,0.142857,0.999945,279.40821,0.00171,1
0,1,1,0,0,0,0.25,0.521815,7.349724,7.903867,0
1,3,0,0,0,0,0,1,218.568381,0,1
0,1,1,0,0,0,0.666667,0.373333,2.249559,0.478998,0
0.83,5,1,0,0,0.111111,0.111111,0.999945,280.695677,0.001706,1
0.96,5,1,0,0,0.125,0.125,0.999945,280.29385,0.001708,1
0.01,2,1,0,0.090909,0,0.818182,0.679245,97.783019,0.556604,0
0,1,0,0,0,0,0.25,0.578378,1.194237,0.559587,0
0.07,1,0,0,0.2,0,0,0.482471,0.206009,0.387697,0
1,5,1,0,0,0.142857,0.142857,0.999945,278.287836,0.001713,1
0.01,1,1,0,0,0,0.076923,0.24122,5.046269,3.267164,0
0,1,1,0,0,0,0.043478,0.414538,9.863833,7.262793,0
0.06,1,0,0,0,0.333333,0,0.58923,62.759111,6.764052,0
0,1,1,0,0,0,0.043478,0.221356,48.17623,2.45082,0
0,3,0,0,0.1875,0.0625,0.0625,0.338235,0.583431,0,0
0.02,3,0,0,0.454545,0.090909,0,0.54417,0.206499,0.122642,0
0.01,1,1,0,0,0,0.25,0.762419,21.947388,1.719405,0
0,1,0,0,0,0,0,0.206133,0.222905,0.194413,0
0,1,0,0,0,0.333333,0,0.235843,9.727397,13.052055,0
0.03,1,1,0,0,0,0,0.699446,40.007949,11.880772,0
0.01,2,0,0,0,0,0,0.259259,0.170868,0.140056,0
0,1,1,0,0,0,0.166667,0.32459,0.270658,2.81113,0
0.89,5,1,0,0,0.125,0.125,0.999945,279.878063,0.001709,1
1,3,0,0,0,0,0,1,216.634868,0,1
0,1,1,0,0,0,0.047619,0.221074,48.345528,2.430894,0
0,2,1,0,0,0,0.066667,0.620657,18.517454,4.391513,0
0,2,1,0,0,0,0.6,0.781853,16.275812,4.685921,0
0,2,1,0,0.083333,0,0.083333,0.733033,11.271429,2.207143,0
0,2,1,0,0,0,0.1,0.365824,0.219852,0.108559,0
0.05,2,0,0,0.333333,0,0.083333,0.476485,293.81011,132.628292,0
0.04,1,0,0,0,0,0,0.179423,1.011352,0.443065,0
0.06,1,0,0,0,0.05,0.05,0.431485,13.351677,20.407567,0
0.02,2,0,0,0,0.043478,0,0.667642,46.625899,17.233413,0
0.01,1,0,0,0.142857,0.071429,0.142857,0.594692,2.146512,0.145461,0
0.01,2,0,0,0,0,0,0.979547,14.517447,7.876596,0
1,3,0,0,0,0,0,1,215.805266,0,1
0,1,1,0,0,0,0.4,0.41344,76.17402,109.262255,0
0,2,1,0,0,0,0.166667,0.440843,3.054575,3.928839,0
0.06,2,1,0,0,0,0.05,0.398957,3.401682,0.583947,0
0,1,0,0,0.333333,0,0,0.377551,0.710345,2.917241,0
1,5,1,0,0,0.111111,0.111111,0.999945,277.277046,0.001717,1
0.01,1,0,0,0,0,0,0.568262,3.261236,1.150281,0
0,2,1,0,0,0,0.333333,0.55564,44.832422,3.244654,0
0,1,0,0,0,0.166667,0,0.295775,12.501548,8.263158,0
0.06,1,0,0,0,0,0,0.937813,18.76778,1.073815,0
0,1,1,0,0,0,0.142857,0.52191,3.532577,25.698389,0
0.02,1,1,0,0,0,0.166667,0.421687,6.000945,25.678639,0
0.01,1,0,0,0.125,0,0,0.857587,65.090408,40.560088,0
0,1,1,0,0,0,0,0.806597,71.70922,36.905437,0
1,3,0,0,0,0,0,1,212.6663,0,1
0.02,2,1,0,0,0,0.038462,0.977895,16.240391,4.772638,0
0,2,0,0,0,0,0,0.588957,9.474269,5.634006,0
0,1,1,0,0,0,0.222222,0.633729,6.268315,6.651099,0
0.02,1,1,0,0,0,0.035714,0.584243,25.284784,9.001776,0
0.63,5,0,0,0.111111,0.055556,0,0.975897,137.843819,0.002221,1
0,3,0,0,0.533333,0.066667,0,0.483516,1.615216,0,0
1,5,1,0,0,0.142857,0.142857,0.999945,280.843572,0.001706,1
0,2,0,0,0,0,0,0.80125,48.043544,13.592092,0
0,2,0,0,0,0,0,0.556122,6.018195,0.369247,0
0,1,0,0,0,0,0,0.407732,2.034632,3.894867,0
0,1,1,0,0,0,0.75,0.719722,17.049817,0.715018,0
0.05,1,0,0,0,0,0.111111,0.551724,0.122186,0.199357,0
0,1,0,0,0,0,0,0.79984,25.231377,12.873589,0
0.98,5,0,0,0.130435,0,0,0.814159,23.410795,0,1
0,2,0,0,0,0,0,0.744554,55.917874,89.230274,0
1,3,0,0,0,0,0,1,216.841096,0,1
0.06,1,1,0,0,0.047619,0.047619,0.809072,0.652446,0.065465,0
0,1,1,0,0,0,0.142857,0.763793,18.270202,2.125,0
0,2,1,0,0.090909,0,0.818182,0.675497,93.13738,0.559105,0
0.97,3,0,0,0,0,0,0.357143,4.014457,0.000413,1
0,2,1,0,0.090909,0,0.818182,0.675497,92.99361,0.559105,0
0.02,2,1,0,0,0,0.055556,0.787913,16.133297,17.515234,0
1,5,1,0,0,0.125,0.125,0.999945,278.263278,0.001713,1
0,2,0,0,0,0,0,0.544589,14.5247,1.419226,0
0.05,2,0,0,0.083333,0.083333,0,0.54044,9.842949,1.002003,0
0,1,1,0,0,0,0.333333,0.470297,34.461473,3.885057,0
0,1,0,0,0,0,0,0.550854,9.539028,1.012887,0
0.06,1,0,0,0,0,0,0.574468,2.310878,0.815572,0
0.04,1,1,0,0,0,0.058824,0,0.012987,0,0
0,1,1,0,0,0,0.166667,0.674655,5.19324,0.84375,0
1,3,0,0,0,0,0,1,216.243421,0,1
0,2,1,0,0,0,0.041667,0.537625,42.926606,0.076835,0
0,2,1,0,0.133333,0,0.133333,0.536205,42.747977,0.073988,0
0,1,1,0,0,0,0.1,0.275229,1.390244,1.182927,0
0.89,5,0,0,0,0,0,0.998821,10.757225,0,1
1,3,0,0,0,0,0,1,217.225082,0,1
1,3,0,0,0,0,0,1,215.32382,0,1
0,1,0,0,0,0,0,0.115646,0.016057,0.045556,0
1,5,0,0,0.130435,0,0,0.813747,23.421289,0,1
0,1,1,0,0,0,0.058824,0.805546,21.790274,4.816616,0
0.02,2,1,0,0,0,0.1,0.605479,16.915309,20.302932,0
1,5,1,0,0,0.142857,0.142857,0.999945,278.623288,0.001712,1
0,1,0,0,0.142857,0.142857,0,0.041558,5.112069,1.109914,0
0,1,0,0,0.333333,0,0,0.96375,15.002114,0.714235,0
0,2,1,0,0,0,0.066667,0.875744,6.794023,1.450374,0
0.02,2,0,0,0,0,0,0.304348,41.874567,0.00173,0
1,3,0,0,0,0,0,1,216.002194,0,1
0.02,1,0,0,0,0.083333,0,0.632653,2.602959,0.659336,0
0.02,1,0,0,0.117647,0,0,0.771084,6.680266,0.307761,0
0,1,1,0,0,0,0.125,0.631717,6.282051,6.681319,0
0,1,1,0,0,0,0.846154,0.726283,58.337705,54.900546,0
0.02,1,0,0,0,0,0,0.414781,35.421875,8.6875,0
0,1,1,0,0,0,0.25,0.368959,7.601227,13.516871,0
0,1,1,0,0,0,0.052632,0.479167,0.087719,0.075574,0
0.02,1,1,0,0,0,0.083333,0.407708,43.720824,199.118993,0
0.02,1,0,0,0,0,0,0.360775,1.045521,5.026432,0
0.01,1,0,0,0,0,0.052632,0.408582,3.508247,2.398969,0
0,1,0,0,0,0,0,0.28777,23.048276,24.011494,0
1,3,0,0,0,0,0,1,216.203399,0,1
0,1,1,0,0,0,0.111111,0.285714,0.004597,0.002043,0
0.06,3,0,0,0,0.0625,0,0.350927,1.746429,0.3125,0
0.01,1,0,0,0,0,0.038462,0.582649,5.704918,9.44658,0
0.89,5,1,0,0,0.1,0.1,0.999945,280.144077,0.001708,1
0.93,5,1,0,0,0.090909,0.090909,0.999945,278.001714,0.001714,1
1,3,0,0,0,0,0,1,213.720572,0,1
0.99,5,1,0,0,0.125,0.125,0.999945,279.789624,0.00171,1
1,3,0,0,0,0,0,1,217.837986,0,1
0,1,1,0,0,0,0.055556,0.220816,48.334677,2.41129,0
0,2,0,0,0,0,0,0.212644,6.390084,1.178272,0
0.01,1,0,0,0,0,0,0.134831,1.538462,6.769231,0
0,1,1,0,0,0,0.25,0.795125,152.726639,128.181311,0
1,3,0,0,0,0,0,1,218.7593,0,1
0,1,0,0,0,0.5,0,0.635074,161.97493,124.728412,0
0,1,1,0,0,0,0.666667,0.509929,14.135577,1.698397,0
0.03,2,0,0,0,0,0,0.304348,42.409794,0.001718,0
0,2,1,0,0,0,0.037037,0.965715,2.91678,3.285844,0
0,1,1,0,0,0,0.142857,0.578947,1.107607,1.71243,0
1,3,0,0,0,0,0,1,217.276561,0,1
0,2,1,0,0.090909,0,0.818182,0.677852,92.380192,0.559105,0
0.01,3,0,0,0.333333,0.083333,0,0.501661,16.960707,1.060904,0
0,1,0,0,0,0,0,0.809336,72.220126,37.538522,0
0,2,1,0,0,0,0.0625,0.133333,2.2,0.6,0
0,3,0,0,0,0.066667,0,0.748148,2.183779,2.162682,0
1,3,0,0,0,0,0,1,213.387452,0,1
0,2,1,0,0,0.111111,0.111111,0.794253,32.957076,0.128773,0
0,1,1,0,0,0,0.166667,0.247593,20.276572,46.004491,0
0,1,1,0,0,0,0.333333,0.945151,8.670362,16.567095,0
0,1,0,0,0,0,0.052632,0.944649,9.454155,8.896515,0
0,2,1,0,0,0,0.333333,0.360688,4.261827,1.433116,0
0.04,2,0,0,0,0.041667,0,0.100551,0.480634,0.02993,0
1,5,1,0,0,0.125,0.125,0.999945,280.53045,0.001707,1
0,1,1,0,0,0,0.111111,0.421423,3.194431,1.912481,0
0.8,5,0,0,0.222222,0.111111,0,0.997137,0.869818,0,1
1,3,0,0,0,0,0,1,215.158068,0,1
0,2,0,0,0,0,0,0.272727,42.769692,0.001712,0
0,1,1,0,0.111111,0,0.111111,0.251346,7.823373,0.029216,0
0,1,1,0,0,0,0.333333,0.133641,0.142353,0.032157,0
0,1,1,0,0.2,0,0.2,0.635284,163.573611,126.061111,0
1,3,0,0,0,0,0,1,215.236683,0,1
0,1,1,0,0,0,0.071429,0.362098,3.817829,9.098837,0
0.03,3,0,0,0.222222,0.055556,0,0.381818,1.619195,0.275542,0
0.9,5,1,0,0,0.111111,0.111111,0.999945,277.556318,0.001715,1
0.05,6,0,0,0.142857,0.071429,0.071429,0.517619,38.164632,17.766926,0
0.02,1,1,0,0,0,0.090909,0.407708,43.741419,199.21968,0
0.01,1,1,0,0,0,0.2,0.359109,8.686323,17.200694,0
0,1,0,0,0.2,0,0.2,0.353141,3.924714,6.400982,0
0.01,1,1,0,0,0,0.15,0.475149,3.191123,0.042298,0
0,2,0,0,0.090909,0,0,0.375552,0.400308,0.42188,0
1,3,0,0,0,0,0,1,215.871092,0,1
0,1,1,0,0,0,0.25,0.191806,0.289673,1.04618,0
0.05,1,0,0,0.1,0,0,0.133333,0.248999,0.242323,0
0.01,1,0,0,0,0,0,0.523256,1.75,1.324427,0
0.01,1,1,0,0,0,0.083333,0.84267,10.558824,5.427912,0
1,3,0,0,0,0,0,1,214.005498,0,1
1,3,0,0,0,0,0,1,214.836903,0,1
0.03,1,0,0,0,0,0,0.720745,2.446619,0.083762,0
0,1,0,0,0,0.090909,0,0.766964,23.404737,20.281153,0
0,1,1,0,0,0,0.333333,0.385757,1.9063,0.93538,0
1,5,1,0,0,0.111111,0.111111,0.999945,277.292906,0.001716,1
0,2,1,0,0,0,0.333333,0.953826,60.875,14.875,0
0,2,1,0,0,0,0.066667,0.197883,9.825581,5.184109,0
1,3,0,0,0,0,0,1,215.485181,0,1
0.02,1,0,0,0,0.0625,0.0625,0.403566,4.014885,2.399618,0
0.01,1,0,0,0,0,0,0.501048,4.447704,3.520833,0
0.04,1,1,0,0,0,0.058824,0.930836,20.019414,10.455348,0
1,3,0,0,0,0,0,1,216.577303,0,1
0.03,1,1,0,0,0,0.166667,0.116505,0.363354,0.48913,0
0.78,5,0,0,0.294118,0.058824,0,0.594417,0.03733,0,1
0.99,5,1,0,0,0.111111,0.111111,0.999945,279.3668,0.001711,1
0.08,3,0,0,0,0.090909,0,0.144144,0.087059,0.198824,0
0.95,3,0,0,0.2,0.1,0,0.560724,13.166115,0.159962,1
1,3,0,0,0,0,0,1,217.83023,0,1
0.04,1,0,0,0,0.166667,0,0.736,24.631295,0.408273,0
0,1,1,0,0.111111,0,0.111111,0.251346,7.883134,0.029216,0
1,3,0,0,0,0,0,1,213.97691,0,1
0.03,1,1,0,0,0,0.058824,0.280423,11.515275,5.860828,0
1,3,0,0,0,0,0,0.269231,73.87234,0.00304,1
0,2,1,0,0.090909,0,0.818182,0.673333,95.187302,0.55873,0
0.99,5,1,0,0,0.1,0.1,0.999945,280.059226,0.001708,1
0.09,1,1,0,0,0,0.142857,0.513089,4.221571,3.336262,0
0,2,0,0,0.444444,0.111111,0,0.812548,0.899545,1.436122,0
0.01,1,0,0,0,0,0,0.550011,47.97801,1.42356,0
1,3,0,0,0,0,0,1,216.744658,0,1
0.02,1,0,0,0,0,0,0.570988,13.707042,14.740845,0
0.01,1,1,0,0,0,0.035714,0.629887,5.581951,0.397223,0
0.01,1,0,0,0,0.142857,0,0.998338,107.316047,2.151447,0
0.01,1,0,0,0.058824,0.058824,0.117647,0.743646,3.479023,1.378054,0
0.02,1,0,0,0,0.25,0,0.742485,24.735083,0.410855,0
0.07,1,0,0,0,0,0,0.620657,18.519672,4.3948,0
0,1,0,0,0.444444,0,0,0.231108,3.83237,10.246078,0
0,1,0,0,0,0,0,0.125,13,0,0
0,1,1,0,0,0,0.095238,0.380682,0.853673,0.582996,0
0,1,0,0,0,0.090909,0,0.548907,46.528571,8.285714,0
1,3,0,0,0,0,0,1,214.741758,0,1
0.05,6,0,0,0,0.083333,0,0.506431,190.093458,45.121495,0
0,1,1,0,0,0,0.4,0.325161,1.486249,10.114411,0
0.06,1,1,0,0,0,0.083333,0.484581,0.138966,0.14015,0
0,1,1,0,0,0,0.045455,0.22179,48.307377,2.45082,0
0.02,3,0,0,0.0625,0.0625,0,0.432292,0.225877,0.150768,0
0,1,0,0,0,0,0,0.4034,34.507937,8.730159,0
1,3,0,0,0,0,0,1,216.293311,0,1
0,1,1,0,0,0,0.333333,0.910886,1.899021,2.140134,0
0,1,1,0,0,0,0.043478,0.380371,12.290543,15.104835,0
0,1,1,0,0,0,0.25,0.809578,71.822695,37.01182,0
0,2,1,0,0,0,0.25,0.763128,6.270323,4.179236,0
0.01,1,1,0,0,0,0.214286,0.381009,12.269264,15.060788,0
1,3,0,0,0,0,0,0.75,10.587861,0,1
0.04,1,0,0,0,0,0,0.474286,6.524702,6.513629,0
0.98,5,1,0,0,0.125,0.125,0.999945,277.508581,0.001716,1
0.02,2,1,0,0,0.090909,0.090909,0.134021,0.252271,0.245982,0
0,1,1,0,0,0,0,0.940274,8.357227,16.225029,0
0.01,1,1,0,0,0,0.083333,0.197802,0.052356,0.036649,0
0,2,0,0,0,0,0,0.304348,42.579399,0.001717,0
0,2,0,0,0,0,0,0.68935,45.213033,39.263158,0
1,3,0,0,0,0,0,1,215.75247,0,1
0.99,5,1,0,0,0.111111,0.111111,0.999945,279.805698,0.001709,1
0.01,1,0,0,0,0,0,0.610607,21.722355,18.079083,0
0,1,1,0,0,0,0.05,0.648284,17.988058,3.897436,0
0.04,3,0,0,0.214286,0.071429,0,0.507463,0.084974,0.013472,0
0,1,0,0,0,0.333333,0,0.494604,11.22954,16.2711,0
0.01,3,0,0,0,0.055556,0.055556,0.378378,0.781873,0.046634,0
0.01,2,1,0,0,0,0.076923,0.742461,73.490357,76.413929,0
0,1,1,0,0,0,0.272727,0.619503,0.764056,0.447791,0
1,3,0,0,0,0,0,1,215.166941,0,1
0.01,1,0,0,0,0,0,0.514806,6.381818,8.356364,0
0.05,1,0,0,0.043478,0,0,0.785892,2.277156,3.745801,0
0.02,1,0,0,0,0,0,0.673469,6.645857,4.640182,0
0.01,2,0,0,0,0,0,0.304348,42.203273,0.001723,0
0.01,3,0,0,0.454545,0.090909,0,0.495255,3.177445,0.040615,0
0,1,1,0,0,0,0.25,0.331303,2.276,4.9595,0
0.02,1,0,0,0,0.041667,0,0.064103,2.137255,1.078431,0
0.8,5,0,0,0.333333,0.066667,0,0.59475,0.039957,0,1
0,1,1,0,0,0,0.25,0.309701,7.660367,0.338553,0
0.05,2,1,0,0,0.066667,0.066667,0.363746,0.249317,0.134626,0
0.01,1,0,0,0,0,0,0.617647,30.343191,1.407782,0
0.98,5,1,0,0,0.125,0.125,0.999945,279.460661,0.00171,1
0.02,2,0,0,0.133333,0.066667,0,0.386839,9.830299,1.907866,0
0,1,1,0,0,0,0.142857,0.651948,8.319312,3.206501,0
0.1,1,0,0,0.272727,0.090909,0,0.34589,0.705033,1.277015,0
0,1,0,0,0,0,0,0.940274,8.460094,16.371479,0
0,1,0,0,0.2,0.1,0.1,0.707101,2.154198,3.317557,0
0.09,1,0,0,0,0.1,0,0.699446,39.995836,11.874716,0
0,1,1,0,0,0,0.5,0.713287,12.22276,49.154964,0
0,1,0,0,0.142857,0,0,0.463448,37.661538,8.830769,0
